student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
4742,M.Tech/M.E.,Electrical Engineering,2,NLP,Robotics Engineer,Autonomous Systems/Robotics,Job Placement,5.46,85.4,2,6.0,3.7,7.4,5.9,40.6,74.4,70.8,61.1,25.7,58.5,57.6,73.0,56.0,5,2,2,2,5,0,44.9,58.4,54.1,47.2,50.8,45.0,63.0,47.6,At-Risk,50.5,0.4824
4743,BS (Data Science & AI),Robotics,2,Classical ML,Data Analyst,Analytics/Data Services,Higher Studies/Research,6.69,76.3,0,1.7,0.0,7.2,4.2,63.9,47.0,54.0,56.4,54.9,29.8,56.3,68.7,65.2,2,0,2,2,0,0,50.6,52.3,36.6,20.0,42.0,40.4,40.0,79.6,Good,41.3,0.2001
4744,B.Tech/B.E.,Robotics,1,Applied Research,Reinforcement Learning Engineer,Research Labs/Academia,Freelance/Remote Work,7.92,66.4,0,3.5,2.3,8.6,6.2,80.7,75.2,75.3,72.1,68.4,48.3,82.6,78.4,85.3,5,2,4,2,2,1,39.9,59.1,51.5,62.3,46.4,53.4,55.9,69.0,Average,49.7,0.2096
4745,MSc,Mathematics & Computing,4,Generative AI,Applied Scientist,AI/ML Product Companies,Higher Studies/Research,7.28,94.7,0,5.1,2.1,6.9,4.4,62.1,59.7,59.0,69.1,48.3,67.6,70.9,82.9,58.1,0,0,3,1,0,0,43.4,57.7,45.3,47.9,57.1,37.0,35.8,70.5,Good,41.8,0.5801
4746,MCA,Mathematics & Computing,1,Computer Vision,Generative AI Engineer,GenAI Startups,Career Switch/Upskilling,6.86,75.3,2,3.2,2.4,7.4,5.2,71.7,63.5,57.1,67.5,20.4,50.8,56.6,56.0,57.7,2,1,1,0,1,0,47.5,58.9,42.4,26.4,56.1,35.5,42.4,59.4,At-Risk,37.2,0.7031
4747,B.Tech/B.E.,Statistics,2,Computer Vision,Data Engineer,Analytics/Data Services,Higher Studies/Research,7.0,77.2,4,4.1,1.4,5.5,5.1,81.4,47.4,44.1,45.3,47.8,37.0,63.1,57.6,63.8,2,1,1,0,0,0,29.5,31.5,48.1,18.0,37.4,18.6,24.7,72.5,Good,29.5,0.6236
4748,B.Tech/B.E.,Information Technology,2,NLP,Conversational AI Engineer,GenAI Startups,Job Placement,8.22,87.9,0,4.2,1.6,6.8,5.1,88.0,64.0,60.6,67.0,67.9,44.4,59.2,68.6,64.4,4,2,3,2,0,0,40.5,53.1,46.2,45.1,50.9,51.4,37.6,75.8,Good,47.4,0.5184
4749,BS (Data Science & AI),AI & Data Science,1,Data Engineering,AI Solutions Architect,Consulting,Entrepreneurship/Startup,5.86,74.6,0,2.6,2.3,5.2,4.5,44.5,38.5,42.8,50.5,51.1,32.5,60.1,61.2,56.5,0,2,1,0,0,0,36.1,29.0,34.0,17.6,32.9,28.6,20.8,57.6,Average,41.7,0.2469
4750,M.Tech/M.E.,Environmental Engineering,1,NLP,Robotics Engineer,Autonomous Systems/Robotics,Higher Studies/Research,6.82,89.6,1,5.5,1.7,8.2,4.1,71.1,47.4,44.0,45.3,60.0,53.8,57.7,33.2,38.8,1,0,3,1,0,0,41.6,51.3,49.3,17.1,30.7,29.6,28.4,76.2,Good,41.6,0.6435
4751,PhD,Economics,1,Applied Research,Conversational AI Engineer,AI/ML Product Companies,Freelance/Remote Work,7.78,74.7,0,4.9,3.6,7.9,5.8,75.0,48.2,54.9,64.9,93.5,53.4,59.7,84.8,85.2,2,2,1,0,2,1,55.2,41.4,49.2,48.3,33.0,35.7,46.4,71.9,Average,45.3,0.6151
4752,B.Tech/B.E.,AI & Data Science,2,Applied Research,AI/ML Engineer,AI/ML Product Companies,Higher Studies/Research,7.46,84.8,1,1.5,0.0,6.4,5.2,68.1,69.0,73.1,87.1,48.6,17.3,49.6,41.7,53.0,1,1,0,0,2,0,36.3,60.2,30.0,23.6,24.9,39.6,92.9,61.2,Average,40.6,0.5578
4753,B.Tech/B.E.,Mathematics & Computing,4,Data Engineering,MLOps Engineer,AI/ML Product Companies,Freelance/Remote Work,6.64,87.5,3,4.6,5.0,6.9,6.0,70.6,63.7,41.4,43.1,49.3,66.4,44.5,57.7,64.7,6,3,2,1,5,2,34.5,43.2,58.9,23.2,50.9,39.0,51.0,71.2,Good,49.8,0.654
4754,MCA,Computer Science,1,Classical ML,NLP Engineer,AI/ML Product Companies,Freelance/Remote Work,7.57,73.8,0,2.7,1.4,6.5,4.8,67.2,72.8,70.1,76.9,54.4,56.2,79.8,70.3,79.1,5,0,1,2,3,0,36.2,59.0,44.8,33.4,46.2,38.8,77.7,81.0,Good,47.1,0.7237
4755,M.Tech/M.E.,Electronics & Communication,4,MLOps,Data Scientist,Analytics/Data Services,Government Exams,7.8,76.3,0,3.4,4.3,6.4,4.8,84.2,85.1,71.0,72.4,69.3,57.8,70.0,59.4,74.4,4,0,2,1,3,0,59.2,65.7,51.0,32.4,49.7,47.7,55.9,74.2,Good,53.6,0.6818
4756,MSc,Design,2,MLOps,Data Scientist,FinTech,Government Exams,6.18,75.4,3,4.3,2.0,6.4,5.8,71.8,69.9,56.0,57.7,27.6,44.0,58.9,47.7,40.4,5,1,2,2,1,0,45.4,51.1,28.5,44.7,54.1,40.2,42.7,60.6,Average,36.3,0.348
4757,B.Tech/B.E.,Mass Communication,2,Classical ML,Robotics Engineer,GenAI Startups,Higher Studies/Research,7.69,85.5,0,3.8,3.1,6.8,5.9,92.7,51.0,61.4,50.1,88.7,51.3,88.9,100.0,91.4,2,1,3,2,1,2,37.4,40.0,44.0,57.3,45.3,43.7,49.4,76.7,Good,47.7,0.7876
4758,B.Tech/B.E.,Aerospace Engineering,2,Classical ML,Robotics Engineer,Autonomous Systems/Robotics,Government Exams,6.55,76.5,1,4.9,1.5,5.6,7.2,62.8,38.5,61.6,49.3,66.5,53.3,82.6,44.8,60.3,0,2,3,0,0,1,50.4,23.8,36.1,11.7,8.0,29.4,38.8,68.6,Good,35.0,0.2687
4759,B.Tech/B.E.,Civil Engineering,2,Data Engineering,Data Engineer,Analytics/Data Services,Higher Studies/Research,7.28,82.3,1,4.8,3.2,6.5,2.9,68.1,60.3,61.6,48.3,76.7,75.5,58.9,78.1,77.2,2,3,2,2,2,1,49.1,53.8,50.0,32.8,25.1,40.2,56.4,67.0,Average,51.5,0.7896
4760,B.Tech/B.E.,Design,2,Robotics,AI Research Scientist,Analytics/Data Services,Career Switch/Upskilling,7.0,83.1,2,4.4,1.1,6.4,5.3,71.9,51.0,61.6,56.0,65.2,63.8,55.4,39.5,54.0,3,0,1,1,0,2,35.9,47.5,28.7,34.1,37.9,36.9,67.7,63.2,Average,48.1,0.6407
4761,M.Tech/M.E.,Robotics,4,Applied Research,Generative AI Engineer,AI/ML Product Companies,Career Switch/Upskilling,5.95,85.5,1,3.8,0.0,5.8,5.6,54.0,41.3,32.3,38.9,39.5,18.4,33.3,52.9,61.3,0,1,3,1,0,0,7.8,51.6,49.9,7.3,36.9,26.2,57.3,61.6,Average,26.4,0.2575
4762,MCA,Computer Science,1,Applied Research,Reinforcement Learning Engineer,GenAI Startups,Higher Studies/Research,7.36,76.4,2,4.4,1.6,5.8,3.5,81.7,43.9,38.7,56.6,48.9,30.3,63.1,72.2,70.8,1,1,2,0,0,0,26.7,27.5,36.3,26.6,43.3,21.5,42.3,63.6,Average,26.4,0.1404
4763,MCA,Computer Science,4,NLP,MLOps Engineer,Consulting,Career Switch/Upskilling,5.68,71.0,1,1.9,0.8,5.9,5.4,64.1,33.3,22.3,45.2,39.3,23.7,44.5,43.6,41.9,0,1,1,0,1,0,23.3,40.4,45.0,15.5,46.0,21.5,6.8,60.5,Average,27.1,0.0655
4764,B.Tech/B.E.,Civil Engineering,2,MLOps,Data Analyst,Analytics/Data Services,Job Placement,8.3,86.4,0,6.2,4.5,7.4,5.2,78.6,61.8,84.3,73.0,68.4,65.5,60.5,60.7,67.0,5,4,2,3,3,1,48.3,53.5,55.7,22.9,66.4,50.2,67.2,87.0,Excellent,63.6,0.7673
4765,BCA,Electronics & Communication,3,Computer Vision,Data Scientist,AI/ML Product Companies,Government Exams,6.38,66.3,3,3.4,1.4,5.8,6.4,64.2,62.9,45.5,66.9,34.5,50.0,64.2,55.0,67.0,3,0,1,1,3,0,51.4,53.7,60.8,46.6,42.8,46.4,58.3,56.4,Average,45.8,0.5917
4766,BCA,Robotics,1,Computer Vision,Generative AI Engineer,Core Product Engineering,Freelance/Remote Work,5.1,71.9,0,2.0,3.5,5.9,2.3,53.1,47.2,48.7,55.8,25.4,35.9,50.0,45.8,52.5,3,0,2,1,0,0,37.9,40.6,62.0,30.9,35.5,31.2,58.4,58.0,Average,34.4,0.1485
4767,MCA,Computer Science,3,Robotics,NLP Engineer,GenAI Startups,Higher Studies/Research,7.24,67.9,1,5.7,2.7,4.8,7.5,67.9,59.8,52.3,59.6,58.5,41.5,61.1,35.2,49.8,2,0,2,2,1,0,43.6,46.4,49.2,27.8,34.0,48.5,49.2,59.5,At-Risk,41.7,0.4484
4768,PhD,Business Administration,4,Applied Research,Conversational AI Engineer,AI/ML Product Companies,Entrepreneurship/Startup,9.22,88.1,0,5.8,3.4,7.9,5.0,93.6,72.9,70.6,63.9,75.3,45.4,73.6,86.3,73.4,4,3,1,1,4,0,66.9,63.6,49.5,56.6,51.3,39.3,78.2,83.3,Excellent,54.5,0.5797
4769,B.Tech/B.E.,Robotics,3,Generative AI,Data Analyst,Analytics/Data Services,Job Placement,7.44,76.5,2,3.0,0.4,6.7,5.3,71.5,70.7,52.3,60.6,58.1,39.0,55.4,63.8,68.6,1,1,1,0,2,0,60.2,41.4,26.4,38.7,33.5,30.4,39.1,68.4,Average,42.5,0.2046
4770,M.Tech/M.E.,Electronics & Communication,3,Generative AI,Applied Scientist,AI/ML Product Companies,Government Exams,5.2,74.1,1,3.6,3.6,7.4,6.7,55.4,69.4,55.8,47.2,41.9,47.8,45.8,39.3,76.7,2,1,2,2,0,0,32.7,57.6,45.8,27.0,48.5,44.0,57.8,58.5,Average,50.0,0.6319
4771,B.Tech/B.E.,Mathematics & Computing,1,Computer Vision,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.46,88.5,2,6.2,3.6,7.0,3.1,81.9,68.4,48.3,61.2,60.4,81.3,60.0,73.8,78.5,5,2,4,3,3,1,71.2,63.7,34.8,43.3,69.6,46.8,56.0,81.4,Good,60.4,0.4879
4772,BCA,Information Technology,3,Computer Vision,Data Scientist,Analytics/Data Services,Career Switch/Upskilling,6.55,76.2,2,3.5,2.8,6.3,4.6,55.2,59.6,49.4,50.1,41.5,75.3,45.6,78.3,67.9,1,2,2,1,1,0,45.9,50.5,37.1,20.1,36.1,34.7,60.1,63.4,Average,51.3,0.6271
4773,B.Tech/B.E.,Metallurgical Engineering,2,MLOps,Computer Vision Engineer,HealthTech,Career Switch/Upskilling,8.18,89.7,0,4.7,4.4,6.0,6.4,73.7,79.0,60.6,57.5,83.2,83.3,78.5,61.6,65.3,3,3,3,2,3,1,39.4,48.0,48.0,52.2,61.1,52.7,49.6,78.5,Good,56.1,0.6421
4774,BCA,Robotics,2,Computer Vision,Computer Vision Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,7.68,81.1,2,4.2,2.2,6.9,4.5,68.9,55.3,47.9,45.4,52.3,21.7,72.3,74.1,81.5,3,1,0,0,0,1,40.0,56.5,48.1,27.4,31.6,24.8,46.9,69.1,Good,31.5,0.284
4775,MSc,Electronics & Communication,2,MLOps,AI/ML Engineer,GenAI Startups,Government Exams,7.83,78.4,0,3.4,0.3,7.5,3.1,66.4,37.1,62.8,44.4,79.2,22.3,60.8,41.3,49.5,1,0,1,0,0,2,44.3,48.0,42.9,29.2,36.7,24.2,54.0,73.0,Good,36.7,0.7131
4776,MCA,AI & Data Science,1,NLP,Software Engineer Backend,AI/ML Product Companies,Freelance/Remote Work,7.89,93.6,0,4.2,3.5,6.8,3.1,70.4,58.6,63.9,64.7,73.7,60.0,67.7,45.0,63.6,3,3,4,2,4,1,57.4,40.7,50.0,29.9,69.5,45.3,44.9,82.1,Good,47.1,0.561
4777,B.Tech/B.E.,Metallurgical Engineering,4,Data Engineering,Prompt Engineer,GenAI Startups,Freelance/Remote Work,7.43,57.1,5,0.6,0.0,6.8,5.9,67.3,62.6,70.2,53.9,69.2,46.1,62.4,83.9,79.7,4,1,0,1,3,0,38.3,53.8,58.7,40.3,15.8,37.3,70.6,55.0,At-Risk,35.1,0.4423
4778,MCA,AI & Data Science,3,Robotics,Conversational AI Engineer,AI/ML Product Companies,Entrepreneurship/Startup,8.4,82.5,0,4.7,1.6,8.2,6.7,70.9,61.3,60.5,50.8,65.8,49.6,70.4,57.1,77.1,1,1,0,2,2,1,32.0,37.7,46.6,28.8,33.9,35.1,60.6,84.7,Excellent,52.0,0.6572
4779,MSc,Computer Science,4,Classical ML,Analytics Engineer,Analytics/Data Services,Freelance/Remote Work,7.3,92.5,1,3.2,3.6,6.1,4.6,75.9,63.0,63.8,67.9,52.8,44.5,66.6,54.1,77.3,3,0,2,2,0,1,40.5,50.9,54.1,29.8,61.8,42.1,51.8,80.0,Excellent,50.7,0.7134
4780,B.Tech/B.E.,Metallurgical Engineering,2,Data Engineering,Robotics Engineer,Core Product Engineering,Higher Studies/Research,5.88,78.8,2,4.2,2.5,7.0,4.0,67.4,82.7,64.6,63.5,47.6,68.0,62.6,86.4,74.0,5,3,3,1,2,0,53.4,73.9,46.9,40.7,49.1,44.5,54.8,64.8,Average,49.3,0.3979
4781,B.Tech/B.E.,Environmental Engineering,3,NLP,NLP Engineer,GenAI Startups,Entrepreneurship/Startup,6.81,84.1,0,3.3,2.4,5.8,4.4,61.3,75.7,73.2,61.2,64.4,77.4,55.3,83.4,73.1,4,0,1,1,0,0,60.8,53.9,51.4,36.4,57.7,41.5,79.4,70.7,Average,53.1,0.7776
4782,B.Tech/B.E.,Mechanical Engineering,4,Robotics,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,6.16,87.1,0,4.1,2.6,7.0,5.6,62.2,73.9,44.9,60.8,35.5,59.9,56.8,60.0,66.8,5,1,2,1,0,0,43.1,58.8,47.3,33.4,42.0,35.6,41.8,74.3,Good,37.2,0.2716
4783,B.Tech/B.E.,AI & Data Science,1,NLP,AI Ethics Specialist,Research Labs/Academia,Job Placement,5.76,69.2,4,2.4,1.6,5.2,3.0,70.3,52.9,46.0,58.5,35.6,48.6,59.4,42.6,47.9,3,0,1,0,0,0,43.7,25.8,39.3,26.9,38.3,22.6,33.2,44.3,At-Risk,35.2,0.0543
4784,B.Tech/B.E.,Electronics & Instrumentation,1,Applied Research,Cloud DevOps Engineer,Consulting,Government Exams,7.63,74.3,0,3.1,3.1,6.4,3.5,73.9,56.7,60.5,60.1,59.4,56.2,63.2,60.8,71.8,4,0,1,2,0,0,66.8,43.8,36.0,35.4,44.8,33.9,41.6,75.6,Good,52.2,0.5636
4785,B.Tech/B.E.,AI & Data Science,4,Generative AI,NLP Engineer,GenAI Startups,Career Switch/Upskilling,7.22,79.8,1,5.0,3.0,6.1,3.3,60.3,51.0,47.6,59.8,41.3,52.5,61.4,65.5,67.9,2,1,2,3,4,0,32.1,50.4,47.8,37.1,49.3,45.2,40.5,73.1,Good,42.5,0.6561
4786,B.Tech/B.E.,Economics,3,MLOps,AI Product Manager,Freelance/Remote-Global,Career Switch/Upskilling,5.84,79.3,2,5.4,2.9,6.3,4.6,66.0,78.7,64.0,61.2,39.5,65.5,49.4,54.2,72.1,3,0,2,1,2,0,65.5,52.8,38.2,49.5,56.0,41.2,60.6,58.7,Average,46.6,0.2281
4787,B.Tech/B.E.,Computer Science,2,Classical ML,Computer Vision Engineer,Core Product Engineering,Entrepreneurship/Startup,7.68,91.3,0,4.7,2.1,6.2,3.9,76.0,58.9,74.9,62.4,51.8,34.9,59.5,37.0,55.8,2,0,2,0,3,0,57.0,42.6,22.9,34.7,33.3,38.2,31.9,85.2,Excellent,39.8,0.163
4788,MCA,Statistics,2,Computer Vision,Data Analyst,Consulting,Government Exams,6.05,58.8,0,2.5,2.2,6.3,4.6,60.6,41.3,48.9,40.5,47.4,31.5,49.1,44.4,67.6,4,0,2,2,0,0,46.1,48.3,46.1,15.9,38.4,27.0,9.7,49.8,At-Risk,43.1,0.1435
4789,MCA,Information Technology,1,Applied Research,Cloud DevOps Engineer,Government/PSU,Freelance/Remote Work,7.73,84.4,0,2.5,0.5,6.0,4.7,73.5,63.8,62.1,46.3,47.9,29.4,55.0,61.1,60.9,2,2,2,0,4,0,19.5,48.8,40.7,37.5,47.3,37.1,42.3,75.6,Good,37.8,0.1089
4790,M.Tech/M.E.,Mathematics & Computing,3,Applied Research,Cloud DevOps Engineer,Core Product Engineering,Entrepreneurship/Startup,7.23,88.7,1,3.7,2.2,7.5,3.5,77.3,56.7,44.7,50.0,65.9,37.6,55.7,68.5,70.5,1,0,2,2,2,0,54.5,34.2,49.6,47.5,44.6,41.1,51.7,80.4,Good,42.8,0.292
4791,PhD,AI & Data Science,1,Data Engineering,Data Scientist,AI/ML Product Companies,Job Placement,6.59,100.0,1,5.6,0.8,6.5,2.8,74.3,45.1,44.9,53.6,53.8,46.8,60.4,80.1,66.4,2,3,3,0,0,0,55.5,43.4,35.6,45.9,62.2,32.9,55.1,71.2,Good,48.5,0.9174
4792,B.Tech/B.E.,Business Administration,3,Classical ML,Data Engineer,Freelance/Remote-Global,Job Placement,6.82,70.7,3,3.0,5.8,6.2,4.1,65.9,83.5,68.9,59.2,57.5,71.8,62.8,52.4,58.0,3,3,4,1,3,0,65.4,60.3,70.5,61.4,29.6,43.8,73.9,55.1,At-Risk,45.0,0.5435
4793,BS (Data Science & AI),Physics,2,Robotics,Robotics Engineer,Autonomous Systems/Robotics,Job Placement,7.2,66.8,1,6.2,3.9,8.1,5.9,66.6,68.1,64.1,53.5,50.8,52.5,62.1,84.5,73.3,4,0,2,2,1,0,56.4,44.7,48.3,43.0,41.4,44.1,40.0,67.3,Average,49.4,0.4847
4794,M.Tech/M.E.,Business Administration,4,NLP,Data Scientist,Research Labs/Academia,Higher Studies/Research,7.34,70.8,0,3.6,2.2,5.2,4.6,76.9,52.0,39.8,59.1,50.6,47.3,79.5,46.8,62.1,2,1,2,1,3,0,59.8,49.0,38.7,25.2,31.6,31.5,46.3,74.7,Good,43.1,0.5602
4795,M.Tech/M.E.,Business Administration,3,Generative AI,Generative AI Engineer,FinTech,Career Switch/Upskilling,5.42,72.9,1,4.2,2.4,7.2,4.8,68.0,60.6,30.1,59.3,44.3,30.7,42.3,75.6,57.1,2,2,2,1,0,1,47.1,63.2,54.8,23.2,35.6,39.4,60.1,61.9,Average,35.5,0.3322
4796,B.Tech/B.E.,Environmental Engineering,1,Data Engineering,Conversational AI Engineer,AI/ML Product Companies,Freelance/Remote Work,8.03,93.5,0,4.6,3.1,6.6,6.9,82.0,46.7,69.2,74.8,49.9,50.3,71.0,71.9,70.7,1,0,2,2,4,1,44.8,55.7,54.7,38.2,40.9,40.9,48.2,82.8,Excellent,40.5,0.6557
4797,BS (Data Science & AI),Biotechnology,1,MLOps,Cloud DevOps Engineer,Core Product Engineering,Entrepreneurship/Startup,5.98,63.6,2,3.5,2.1,6.9,5.1,56.4,64.8,35.2,58.7,63.8,75.8,51.5,55.0,68.2,1,2,0,1,1,2,37.8,45.4,33.4,21.3,27.8,34.1,52.8,59.2,Average,35.8,0.215
4798,B.Tech/B.E.,Information Technology,3,NLP,Applied Scientist,AI/ML Product Companies,Career Switch/Upskilling,5.51,97.6,1,7.0,2.2,6.3,2.5,59.9,44.5,32.8,37.6,36.0,55.6,48.8,67.5,65.2,5,2,3,1,1,0,58.9,45.9,44.3,34.5,46.7,39.9,44.0,61.5,Average,43.6,0.2631
4799,B.Tech/B.E.,AI & Data Science,4,Applied Research,Reinforcement Learning Engineer,Research Labs/Academia,Freelance/Remote Work,8.37,76.1,0,3.6,2.7,5.6,2.9,79.9,66.1,48.3,47.4,72.5,45.0,67.3,66.0,73.8,3,0,3,0,0,0,38.6,29.5,59.3,35.1,42.8,35.9,56.1,81.5,Good,41.2,0.2432
4800,B.Tech/B.E.,Economics,2,Data Engineering,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,5.87,58.0,2,1.9,3.5,6.7,7.5,44.3,81.0,71.8,60.7,46.3,57.3,50.0,65.4,55.8,4,1,0,4,3,0,68.8,56.3,54.5,64.7,36.0,56.3,93.7,54.6,At-Risk,51.1,0.4065
4801,M.Tech/M.E.,Information Technology,2,Computer Vision,NLP Engineer,GenAI Startups,Government Exams,7.35,79.0,0,4.0,2.8,6.1,4.2,68.0,68.2,53.5,57.7,51.6,52.6,50.7,43.1,63.2,4,3,4,1,3,0,60.1,53.1,38.1,29.7,42.9,38.4,47.4,85.2,Excellent,49.9,0.4538
4802,B.Tech/B.E.,Environmental Engineering,3,Applied Research,Data Analyst,Analytics/Data Services,Job Placement,5.96,74.2,2,5.0,3.5,7.3,6.9,61.7,63.6,55.0,56.6,44.8,53.9,59.0,78.8,70.7,3,1,2,0,0,0,49.5,45.8,42.1,42.4,31.9,37.3,51.8,64.3,Average,47.8,0.5827
4803,MCA,Information Technology,1,NLP,AI/ML Engineer,GenAI Startups,Freelance/Remote Work,6.88,77.8,1,5.0,0.9,6.2,4.1,71.8,36.2,27.8,47.7,44.1,54.5,45.9,50.5,65.6,2,0,2,0,1,0,17.5,41.3,40.1,21.8,24.8,27.1,22.9,71.2,Average,31.8,0.4481
4804,PhD,Mass Communication,3,Data Engineering,Data Analyst,Consulting,Government Exams,7.33,89.3,0,5.4,5.2,6.9,4.7,68.5,72.1,60.5,52.3,44.5,62.3,66.3,77.0,85.3,5,1,4,1,3,0,52.0,59.4,54.1,32.6,78.3,46.6,49.8,79.0,Good,52.2,0.6603
4805,MCA,Robotics,3,Computer Vision,AI/ML Engineer,AI/ML Product Companies,Career Switch/Upskilling,4.26,56.9,4,3.0,4.3,7.4,6.4,47.7,69.0,49.3,69.7,18.6,37.7,51.5,43.0,58.5,3,0,2,0,0,0,38.0,44.3,41.8,41.3,27.4,37.3,54.2,37.8,At-Risk,28.8,0.3697
4806,M.Tech/M.E.,Mathematics & Computing,4,Data Engineering,Cloud DevOps Engineer,Autonomous Systems/Robotics,Higher Studies/Research,6.79,63.6,0,3.2,3.8,4.8,5.6,62.2,59.9,59.1,47.9,49.5,42.5,57.6,63.9,68.6,2,1,2,0,0,0,24.2,41.2,52.9,37.1,46.2,37.4,39.7,67.9,Average,39.6,0.1742
4807,BS (Data Science & AI),Electronics & Communication,4,Computer Vision,Computer Vision Engineer,AI/ML Product Companies,Freelance/Remote Work,7.62,83.2,0,4.0,2.8,6.7,4.9,63.5,64.6,47.0,53.0,77.8,56.2,54.2,70.0,75.9,4,2,4,0,5,1,54.0,54.1,51.3,47.0,43.9,43.5,47.8,75.7,Good,47.6,0.5237
4808,B.Tech/B.E.,Metallurgical Engineering,3,Applied Research,NLP Engineer,AI/ML Product Companies,Higher Studies/Research,7.27,77.5,0,2.4,1.9,4.8,4.8,80.8,52.9,67.1,51.1,68.8,29.9,64.8,39.6,44.1,1,0,1,1,3,0,41.5,38.2,36.7,25.4,34.8,29.5,55.8,68.7,Average,39.3,0.6642
4809,MCA,Mathematics & Computing,4,MLOps,Reinforcement Learning Engineer,GenAI Startups,Career Switch/Upskilling,6.85,79.4,4,6.5,2.7,7.3,5.6,69.0,68.2,62.6,56.8,59.5,55.9,68.5,73.2,63.4,3,3,3,1,2,2,33.8,57.1,28.7,49.2,44.0,41.6,41.2,61.6,Average,44.4,0.4787
4810,B.Tech/B.E.,Statistics,4,Robotics,NLP Engineer,Government/PSU,Career Switch/Upskilling,6.66,88.2,2,5.1,1.6,6.3,4.3,60.0,35.3,33.9,45.7,33.3,36.5,42.9,45.6,50.2,3,2,4,2,0,0,39.8,13.4,41.0,31.8,38.9,33.8,26.6,64.1,Average,30.2,0.0899
4811,PhD,Physics,1,NLP,AI Research Scientist,Research Labs/Academia,Job Placement,7.18,85.7,0,6.3,1.0,6.8,4.9,69.7,46.1,44.1,46.8,57.0,52.7,65.1,72.3,77.2,3,0,3,2,1,1,44.7,36.1,54.4,25.0,74.6,27.8,47.9,80.4,Excellent,35.8,0.1159
4812,BS (Data Science & AI),Food Technology,4,Classical ML,Prompt Engineer,GenAI Startups,Career Switch/Upskilling,7.41,80.3,0,3.2,1.8,6.9,4.7,70.2,71.7,57.1,49.9,54.6,45.6,74.5,76.4,85.1,1,0,0,0,2,0,41.8,51.6,37.3,39.0,35.0,25.9,51.3,72.2,Good,46.5,0.7425
4813,B.Tech/B.E.,Statistics,3,Generative AI,Data Engineer,Core Product Engineering,Government Exams,7.04,80.9,0,4.5,2.1,6.6,6.8,76.6,35.4,38.2,34.0,66.7,37.2,60.7,82.7,61.3,1,0,1,0,1,0,40.3,64.0,35.3,12.5,36.9,31.6,38.8,75.1,Good,42.9,0.341
4814,M.Tech/M.E.,Biotechnology,2,Generative AI,Applied Scientist,HealthTech,Career Switch/Upskilling,5.99,73.8,1,4.3,2.6,5.5,5.6,64.1,71.7,67.1,60.5,51.9,78.6,55.7,84.0,66.7,5,1,3,1,2,0,42.1,40.1,54.1,50.4,58.8,46.0,74.1,65.3,Average,53.8,0.5339
4815,MSc,Physics,4,NLP,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,8.57,79.8,0,3.3,4.1,6.7,6.0,82.4,76.2,74.2,64.0,76.1,67.3,90.7,64.0,68.8,4,3,4,2,0,2,58.3,65.0,59.2,29.2,57.9,58.6,59.9,86.6,Excellent,52.9,0.6104
4816,B.Tech/B.E.,Electrical Engineering,4,Computer Vision,Robotics Engineer,Freelance/Remote-Global,Entrepreneurship/Startup,7.28,87.2,0,4.3,3.1,6.4,4.4,82.4,71.6,46.7,60.6,65.5,49.1,65.6,28.1,62.5,1,0,1,0,0,1,42.8,62.5,34.9,14.7,32.2,34.2,37.6,77.6,Good,41.4,0.432
4817,M.Tech/M.E.,Agricultural Engineering,3,Applied Research,Data Engineer,GenAI Startups,Job Placement,6.72,72.7,0,4.0,3.6,5.5,4.2,80.5,81.7,73.3,71.9,80.9,70.7,66.9,77.1,68.7,5,0,3,0,1,2,65.4,70.5,37.6,32.3,42.1,43.3,64.0,67.1,Average,50.2,0.6998
4818,MCA,Robotics,3,Applied Research,Data Analyst,Analytics/Data Services,Government Exams,8.96,83.4,0,6.5,5.4,7.4,5.4,85.8,58.7,71.7,82.2,60.9,69.0,75.3,94.1,87.5,6,3,4,2,3,2,46.0,73.4,56.6,55.7,69.6,52.3,70.4,91.1,Excellent,64.6,0.8047
4819,BCA,Information Technology,2,Applied Research,Data Scientist,AI/ML Product Companies,Career Switch/Upskilling,7.51,80.9,0,3.2,1.6,5.0,4.7,61.2,98.8,80.2,72.0,68.3,70.2,73.0,68.6,80.3,3,0,1,1,2,1,47.8,71.2,36.1,65.7,45.9,46.3,61.0,73.2,Good,49.2,0.6957
4820,B.Tech/B.E.,Commerce,4,MLOps,Applied Scientist,GenAI Startups,Entrepreneurship/Startup,7.58,94.8,0,6.5,2.2,7.3,4.1,79.9,71.0,46.3,71.5,42.4,40.2,69.7,78.5,64.8,5,0,5,1,2,0,37.4,47.3,54.1,45.4,69.7,46.2,48.9,89.4,Excellent,53.6,0.6994
