student_id,degree,branch,year,specialization_track,target_role,sector,goal,cgpa,attendance,backlogs,study_hours,self_learning_hours,sleep_hours,screen_time,internal_marks,programming_score,dsa_score,sql_score,math_foundation_score,ai_tool_fluency_score,aptitude_score,communication_score,english_proficiency_score,projects_count,hackathons_count,certifications_count,internships_count,open_source_contributions,research_publications_count,cloud_deployment_score,github_activity_score,linkedin_activity_score,portfolio_website_score,interview_practice_score,resume_score,ats_score,academic_score,academic_category,employability_score,placement_probability
3808,MSc,Mechanical Engineering,1,Computer Vision,AI Trainer RLHF Specialist,GenAI Startups,Entrepreneurship/Startup,7.58,70.7,1,2.8,2.7,6.3,3.6,77.7,46.8,52.0,60.5,76.4,38.1,70.2,81.3,75.8,1,0,3,0,0,1,26.0,45.6,45.3,28.6,24.6,29.2,44.2,69.0,Average,47.2,0.7521
3809,B.Tech/B.E.,Computer Science,2,NLP,Applied Scientist,AI/ML Product Companies,Higher Studies/Research,5.76,55.0,1,1.2,2.1,6.9,4.2,69.3,30.9,51.2,52.8,40.3,34.2,70.0,53.2,67.9,0,2,0,3,0,0,40.3,49.1,42.7,37.1,26.3,31.8,25.9,53.6,At-Risk,39.4,0.3742
3810,B.Tech/B.E.,Textile Engineering,3,Computer Vision,Generative AI Engineer,GenAI Startups,Job Placement,7.12,85.4,1,4.1,4.2,5.7,3.1,69.0,70.9,49.5,51.2,34.7,46.6,66.6,52.4,68.5,1,0,3,0,0,0,46.7,57.4,40.7,39.2,46.6,34.4,32.0,72.7,Good,39.1,0.8028
3811,MCA,Information Technology,2,Computer Vision,Software Engineer Backend,AI/ML Product Companies,Career Switch/Upskilling,7.43,98.9,0,4.1,2.1,7.2,4.3,63.4,90.5,79.3,86.9,48.5,54.1,76.5,89.3,83.6,5,2,5,0,5,0,76.1,85.8,40.3,42.1,52.9,54.4,75.1,79.0,Good,57.2,0.8169
3812,BS (Data Science & AI),Information Technology,2,Robotics,AI Solutions Architect,AI/ML Product Companies,Career Switch/Upskilling,5.06,62.8,4,3.2,1.9,5.0,3.9,50.0,69.1,34.3,64.3,30.7,24.6,43.9,48.0,48.4,3,1,1,0,2,0,45.5,57.1,38.2,31.7,40.4,35.9,46.3,38.9,At-Risk,28.9,0.3402
3813,BS (Data Science & AI),Electrical Engineering,4,Classical ML,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.54,90.7,2,5.3,0.8,5.9,4.2,66.2,48.7,38.9,63.7,27.7,72.2,41.2,51.8,58.7,2,0,3,1,1,0,51.4,49.2,48.5,44.0,58.3,38.5,66.6,71.1,Good,41.9,0.1831
3814,M.Tech/M.E.,Mathematics & Computing,4,Robotics,AI Research Scientist,Research Labs/Academia,Entrepreneurship/Startup,6.73,74.3,1,2.3,2.2,6.4,4.6,70.4,74.5,67.8,72.1,57.2,36.8,59.7,65.4,69.8,2,0,1,0,2,0,53.4,65.8,24.9,35.9,40.8,34.5,61.6,71.7,Good,46.6,0.143
3815,MCA,Computer Science,2,Computer Vision,AI/ML Engineer,AI/ML Product Companies,Freelance/Remote Work,7.15,86.6,1,6.0,5.6,6.8,6.2,79.5,91.0,92.8,77.6,63.0,86.4,59.5,68.5,71.8,7,3,4,2,8,2,79.0,79.2,44.2,70.4,77.3,68.9,73.2,68.0,Good,67.3,0.97
3816,B.Tech/B.E.,Aerospace Engineering,3,Data Engineering,Analytics Engineer,Core Product Engineering,Job Placement,7.01,81.9,1,4.8,3.2,7.5,7.0,70.9,54.5,51.5,47.4,47.3,45.9,60.3,68.7,59.9,2,0,2,0,1,1,46.3,38.0,53.8,18.7,43.7,31.8,50.8,76.3,Good,47.7,0.2749
3817,M.Tech/M.E.,Chemistry,1,Generative AI,AI Trainer RLHF Specialist,Government/PSU,Entrepreneurship/Startup,8.46,84.2,0,2.2,0.0,6.9,5.3,79.8,69.4,75.0,65.1,56.5,35.8,66.5,84.1,76.7,1,1,2,1,2,1,47.1,46.7,54.5,32.3,48.5,46.6,89.6,88.9,Excellent,66.4,0.5935
3818,B.Tech/B.E.,Design,4,Computer Vision,Generative AI Engineer,GenAI Startups,Job Placement,7.12,71.3,0,3.9,1.0,7.5,5.6,67.0,66.7,57.1,57.1,64.6,29.2,75.9,21.6,44.3,3,0,0,1,1,0,39.0,32.5,42.9,25.0,36.9,36.0,43.5,72.7,Good,45.5,0.7916
3819,B.Tech/B.E.,Information Technology,4,MLOps,Data Analyst,Government/PSU,Higher Studies/Research,6.25,89.0,2,5.3,6.0,6.7,6.2,77.7,65.5,52.4,57.0,69.3,58.4,65.5,30.7,59.3,6,2,2,1,2,0,51.6,59.2,38.8,43.6,58.1,48.1,39.9,70.7,Good,51.0,0.315
3820,B.Tech/B.E.,Aerospace Engineering,3,Data Engineering,MLOps Engineer,Research Labs/Academia,Job Placement,6.12,69.9,1,4.4,3.1,6.6,5.5,64.7,51.6,54.8,56.4,63.0,57.0,47.6,36.9,56.5,4,3,3,1,1,0,57.3,44.5,42.4,49.8,20.7,34.4,35.0,63.8,Average,42.4,0.3599
3821,B.Tech/B.E.,Chemical Engineering,3,Computer Vision,MLOps Engineer,Analytics/Data Services,Freelance/Remote Work,7.51,85.0,0,4.0,2.4,5.9,5.7,71.8,52.5,48.1,48.2,52.3,28.9,61.1,56.7,58.8,4,0,4,0,3,0,53.1,38.4,41.1,49.2,58.2,37.3,38.5,73.5,Good,43.9,0.278
3822,B.Tech/B.E.,Chemistry,3,MLOps,MLOps Engineer,FinTech,Career Switch/Upskilling,5.89,86.3,0,5.2,5.3,7.3,3.0,66.6,73.9,74.9,74.9,42.5,58.8,59.2,70.1,65.0,5,2,4,3,1,0,73.3,52.0,47.2,32.3,62.4,52.4,82.0,68.6,Average,54.6,0.8225
3823,BCA,Information Technology,2,MLOps,AI Solutions Architect,Consulting,Higher Studies/Research,6.09,83.0,1,5.2,2.8,6.0,3.9,80.9,51.4,48.8,53.1,39.6,49.4,61.3,58.4,41.8,4,0,1,2,0,0,43.0,51.5,55.6,20.6,38.1,49.1,24.9,76.8,Good,42.0,0.184
3824,MSc,Mechanical Engineering,4,Classical ML,Data Engineer,Analytics/Data Services,Higher Studies/Research,7.24,73.9,1,3.6,3.2,7.0,6.0,72.7,59.7,58.6,61.2,37.1,51.2,67.9,74.4,58.9,3,3,2,1,1,0,45.4,49.0,43.0,29.9,42.4,41.3,45.6,82.6,Excellent,49.7,0.6424
3825,PhD,Textile Engineering,5,Data Engineering,Data Scientist,AI/ML Product Companies,Freelance/Remote Work,7.85,89.4,0,5.7,2.5,8.1,3.2,74.7,57.9,66.7,55.6,53.6,61.0,72.7,52.6,73.2,3,1,3,1,0,0,63.3,51.6,44.3,28.7,49.5,37.6,40.9,79.2,Excellent,43.2,0.6145
3826,MSc,Agricultural Engineering,4,Classical ML,NLP Engineer,GenAI Startups,Freelance/Remote Work,7.65,92.7,1,4.6,3.4,7.7,5.5,71.2,52.8,56.3,57.7,70.1,34.2,70.8,79.8,95.1,4,2,1,2,0,0,33.3,44.2,40.4,41.8,48.8,41.1,52.4,82.2,Excellent,48.5,0.5853
3827,B.Tech/B.E.,Environmental Engineering,4,Classical ML,AI Transformation Consultant,Consulting,Freelance/Remote Work,5.49,83.4,1,4.0,3.4,8.6,3.5,55.0,32.6,35.2,35.8,44.5,36.4,45.3,74.8,76.0,3,1,1,2,0,0,55.3,51.5,67.7,40.8,54.8,37.3,46.9,54.1,At-Risk,52.0,0.5033
3828,BCA,Information Technology,2,NLP,Data Analyst,GenAI Startups,Entrepreneurship/Startup,6.31,70.5,3,2.5,5.0,6.7,5.8,69.1,87.6,80.2,75.6,44.1,62.2,51.0,54.9,59.1,7,3,2,1,4,0,52.4,67.6,58.9,44.2,45.2,48.1,75.8,60.6,Average,50.0,0.6419
3829,B.Tech/B.E.,Statistics,2,Generative AI,AI Trainer RLHF Specialist,GenAI Startups,Entrepreneurship/Startup,7.21,76.1,2,1.9,2.6,6.1,5.1,64.7,67.8,56.8,59.7,65.7,57.1,66.6,67.5,48.5,3,0,2,2,2,0,63.8,40.7,34.8,45.5,40.5,32.6,52.3,67.5,Average,52.3,0.7957
3830,B.Tech/B.E.,Commerce,3,MLOps,NLP Engineer,GenAI Startups,Government Exams,6.97,78.2,1,0.7,1.2,8.5,5.9,69.1,64.6,52.3,57.8,63.8,46.7,88.1,43.1,64.3,3,1,2,0,0,0,54.7,35.1,21.7,34.1,39.5,30.5,63.2,72.8,Good,49.1,0.7323
3831,PhD,Pharmacy,5,Classical ML,AI Product Manager,Consulting,Entrepreneurship/Startup,6.01,71.8,4,3.3,1.3,7.5,3.3,53.1,76.2,64.8,56.7,46.4,68.5,52.2,16.2,54.4,0,0,0,2,1,0,53.8,58.9,19.5,39.1,17.9,40.5,76.0,60.6,Average,38.7,0.1638
3832,B.Tech/B.E.,Civil Engineering,2,Robotics,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.7,74.1,2,4.5,3.8,6.1,7.3,68.5,66.5,64.9,51.9,60.3,61.3,67.7,33.4,53.0,3,1,1,3,5,0,61.0,57.6,60.4,58.7,37.6,45.1,36.5,69.8,Good,52.0,0.3315
3833,M.Tech/M.E.,Automobile Engineering,1,Computer Vision,Data Analyst,Analytics/Data Services,Job Placement,5.66,66.1,1,1.8,0.0,5.7,4.7,52.9,50.7,29.0,61.4,44.9,34.3,53.5,61.9,67.6,1,0,0,1,1,0,37.8,51.5,38.6,12.2,18.9,30.5,34.1,62.3,Average,41.5,0.1849
3834,B.Tech/B.E.,Textile Engineering,4,Classical ML,Computer Vision Engineer,Autonomous Systems/Robotics,Entrepreneurship/Startup,7.57,85.0,0,7.2,4.3,7.8,3.9,70.4,83.1,82.2,56.3,61.5,61.2,68.1,90.2,87.0,7,5,4,1,3,0,75.2,69.0,59.3,55.3,54.6,57.9,66.2,79.1,Excellent,58.1,0.6838
3835,B.Tech/B.E.,Information Technology,3,Computer Vision,Computer Vision Engineer,AI/ML Product Companies,Job Placement,7.26,68.2,0,4.1,0.1,5.6,6.0,69.8,48.8,47.6,66.0,47.9,48.2,57.2,40.7,58.6,2,0,1,0,0,0,39.7,50.9,30.5,18.2,43.1,32.8,55.0,74.5,Good,38.1,0.4947
3836,BCA,Mathematics & Computing,2,MLOps,Reinforcement Learning Engineer,Research Labs/Academia,Career Switch/Upskilling,7.48,85.1,0,7.6,5.9,6.7,4.7,82.4,71.3,62.4,48.6,63.8,86.8,61.1,60.8,72.3,6,3,2,4,6,4,52.0,63.3,59.4,68.8,71.1,59.7,67.3,77.8,Good,65.3,0.7716
3837,B.Tech/B.E.,Electrical Engineering,4,NLP,MLOps Engineer,Core Product Engineering,Job Placement,6.97,65.7,1,3.7,0.2,6.4,4.3,69.5,38.8,21.8,45.4,34.9,35.6,47.0,54.2,57.3,0,3,2,1,0,0,29.0,43.2,74.7,27.5,32.1,28.9,46.8,66.1,Average,36.0,0.201
3838,B.Tech/B.E.,Chemistry,2,Computer Vision,Generative AI Engineer,GenAI Startups,Entrepreneurship/Startup,5.91,60.1,7,4.2,2.0,5.8,7.2,55.7,82.7,60.1,61.4,29.0,38.4,65.3,49.0,57.7,3,1,2,1,1,0,50.5,48.0,39.9,35.9,42.0,42.1,78.2,45.8,At-Risk,24.2,0.419
3839,MSc,Electrical Engineering,4,Applied Research,Robotics Engineer,Core Product Engineering,Entrepreneurship/Startup,7.05,69.2,1,4.3,4.1,7.0,3.6,48.9,51.4,41.5,47.9,47.3,57.2,59.4,64.9,62.2,3,1,1,2,1,1,37.8,51.3,67.4,32.1,50.8,34.0,48.4,64.2,Average,40.4,0.1908
3840,BCA,Statistics,2,NLP,Data Scientist,Analytics/Data Services,Government Exams,7.28,68.7,3,4.3,3.7,8.4,3.1,76.2,70.8,70.3,59.9,53.9,45.4,69.6,49.6,70.0,2,2,2,2,3,0,51.9,73.3,44.3,38.4,50.6,47.6,61.4,72.3,Good,48.4,0.5846
3841,MSc,Physics,2,Generative AI,Data Analyst,Analytics/Data Services,Job Placement,6.59,62.1,2,0.6,0.6,6.6,6.1,52.6,66.9,63.9,80.5,51.6,52.5,46.8,77.4,71.9,3,0,0,0,2,1,59.8,45.0,44.8,48.3,22.2,41.5,51.1,52.0,At-Risk,41.7,0.2971
3842,MCA,Computer Science,2,Data Engineering,Applied Scientist,AI/ML Product Companies,Government Exams,7.09,80.6,0,4.3,3.2,7.6,4.3,60.1,65.3,50.8,51.0,61.6,58.7,54.4,61.9,66.1,3,0,1,0,0,1,44.2,55.3,50.6,35.1,51.0,30.5,47.0,71.1,Good,37.6,0.3767
3843,BCA,AI & Data Science,4,Generative AI,MLOps Engineer,AI/ML Product Companies,Job Placement,8.06,91.0,0,4.3,2.2,6.7,4.7,83.3,54.4,52.8,42.1,66.8,40.6,72.2,69.8,72.3,4,2,3,1,0,0,56.9,41.2,67.0,44.2,53.9,42.4,47.2,79.4,Good,51.2,0.7612
3844,B.Tech/B.E.,Electrical Engineering,4,Classical ML,Reinforcement Learning Engineer,GenAI Startups,Freelance/Remote Work,8.38,79.2,0,4.9,4.0,6.9,2.6,73.7,62.6,50.2,59.9,84.6,69.9,56.9,50.2,70.4,4,4,2,1,1,3,36.2,62.8,60.7,42.9,40.2,53.6,54.0,71.2,Good,47.8,0.2403
3845,MSc,Statistics,3,Computer Vision,Generative AI Engineer,AI/ML Product Companies,Entrepreneurship/Startup,7.59,88.5,0,4.9,5.3,6.3,4.4,79.5,73.4,66.7,47.5,67.8,77.3,67.1,45.7,59.2,5,3,2,1,1,0,68.4,61.7,61.1,42.8,72.9,43.8,72.7,81.4,Excellent,55.0,0.8252
3846,M.Tech/M.E.,Computer Science,1,Computer Vision,MLOps Engineer,AI/ML Product Companies,Job Placement,6.47,65.2,1,1.8,2.0,6.9,3.6,50.1,26.2,29.0,43.2,48.1,30.0,50.6,56.4,46.4,1,1,0,0,0,1,51.2,38.4,32.1,5.3,29.9,20.4,12.6,65.0,Average,35.7,0.4345
3847,BCA,Statistics,2,Applied Research,Applied Scientist,Core Product Engineering,Freelance/Remote Work,8.09,75.3,0,3.9,0.2,4.3,4.2,70.6,82.9,95.0,61.2,56.0,55.1,69.2,84.0,78.3,2,0,0,1,0,3,52.1,49.6,42.6,24.6,39.6,37.6,83.8,79.0,Good,48.6,0.364
3848,MCA,Computer Science,3,Robotics,Robotics Engineer,Autonomous Systems/Robotics,Freelance/Remote Work,7.67,94.6,0,3.2,2.0,6.8,6.2,74.0,46.4,49.3,59.2,67.8,63.0,44.2,42.1,61.1,3,1,0,1,0,2,39.5,36.3,39.3,33.8,46.8,34.8,40.7,78.6,Good,40.7,0.2804
3849,BCA,Mathematics & Computing,2,Data Engineering,Analytics Engineer,Analytics/Data Services,Job Placement,6.97,72.3,1,4.0,2.0,6.4,5.2,70.6,71.2,56.8,73.5,64.8,42.3,63.5,73.9,70.6,4,1,2,1,3,0,63.3,61.7,41.7,17.4,42.1,34.9,61.6,61.9,Average,47.7,0.2681
3850,M.Tech/M.E.,Environmental Engineering,3,Data Engineering,Reinforcement Learning Engineer,GenAI Startups,Freelance/Remote Work,6.87,71.4,0,2.8,0.0,7.0,6.9,69.2,46.3,52.3,59.4,59.6,38.7,67.0,76.4,66.4,1,0,1,0,0,3,41.7,45.3,49.0,14.0,30.6,27.2,38.9,69.4,Average,37.5,0.4624
3851,BCA,Mathematics & Computing,1,Applied Research,AI Research Scientist,Research Labs/Academia,Career Switch/Upskilling,5.85,69.1,2,4.0,4.5,8.1,4.8,68.7,84.5,59.6,65.9,47.1,74.1,58.4,85.6,94.5,4,1,3,2,2,2,64.6,69.0,48.8,47.2,42.1,47.5,65.7,60.2,Average,44.0,0.3018
3852,B.Tech/B.E.,Computer Science,3,Computer Vision,AI Solutions Architect,AI/ML Product Companies,Career Switch/Upskilling,6.73,82.5,0,5.1,3.6,6.1,5.9,70.2,54.8,26.9,50.5,38.4,28.4,43.6,60.6,78.7,2,2,4,3,1,0,26.6,38.6,30.7,50.6,53.4,41.2,64.3,68.0,Average,45.4,0.4382
3853,BCA,Robotics,1,MLOps,Cloud DevOps Engineer,Autonomous Systems/Robotics,Career Switch/Upskilling,5.88,81.4,1,4.8,4.0,6.6,3.4,61.8,60.5,64.2,37.2,36.2,41.6,43.9,47.6,46.4,3,0,3,1,2,0,35.3,40.3,46.5,34.1,39.1,26.6,49.3,58.2,Average,34.3,0.327
3854,B.Tech/B.E.,Robotics,1,NLP,Reinforcement Learning Engineer,Research Labs/Academia,Government Exams,8.27,68.8,1,5.2,4.3,4.9,5.7,84.8,59.6,54.8,55.8,56.2,61.0,67.2,33.8,65.8,4,3,3,1,2,2,62.3,56.9,43.4,38.5,32.9,46.4,56.8,74.3,Good,49.2,0.2304
3855,BCA,Computer Science,2,Classical ML,Reinforcement Learning Engineer,Research Labs/Academia,Career Switch/Upskilling,5.99,90.4,1,4.6,3.4,6.2,5.1,64.4,63.7,51.5,66.7,49.0,60.6,59.9,74.7,67.8,4,3,2,1,4,0,62.6,73.5,51.3,45.7,75.6,42.0,65.7,71.2,Average,52.9,0.41
3856,B.Tech/B.E.,Electronics & Instrumentation,3,Classical ML,AI Ethics Specialist,Government/PSU,Freelance/Remote Work,6.15,66.2,0,4.4,2.9,6.9,7.2,59.6,47.6,34.0,56.3,36.1,44.7,48.5,51.6,74.1,1,0,2,1,1,0,53.7,29.5,25.5,23.2,43.6,29.7,17.6,62.8,Average,44.9,0.3987
3857,B.Tech/B.E.,Environmental Engineering,3,Generative AI,Reinforcement Learning Engineer,Research Labs/Academia,Job Placement,5.76,70.2,4,1.7,2.4,5.4,5.3,57.2,77.8,64.5,55.9,45.1,50.6,52.8,53.6,63.4,2,0,2,2,2,0,52.0,43.5,40.3,21.1,36.5,34.4,49.7,59.1,Average,38.7,0.212
3858,BCA,AI & Data Science,4,MLOps,Generative AI Engineer,GenAI Startups,Job Placement,7.45,90.6,0,4.7,4.6,7.6,4.5,78.8,51.4,60.4,63.4,50.4,63.5,59.0,22.1,41.7,3,2,3,0,1,0,38.9,47.0,40.1,39.0,66.1,39.8,41.4,75.6,Good,43.3,0.6855
3859,MSc,Computer Science,4,Data Engineering,Conversational AI Engineer,AI/ML Product Companies,Freelance/Remote Work,6.59,85.0,2,4.3,4.2,5.4,7.4,71.4,71.2,64.2,81.6,42.7,56.9,57.8,53.6,66.7,7,1,0,1,0,0,59.9,66.1,29.7,58.2,38.8,44.3,66.8,71.0,Good,51.6,0.7775
3860,B.Tech/B.E.,AI & Data Science,3,Generative AI,AI Solutions Architect,Consulting,Job Placement,7.06,86.6,1,4.5,1.2,7.1,4.5,81.1,62.3,57.4,71.3,44.1,40.9,62.1,79.0,73.0,4,0,2,2,0,0,47.2,57.2,61.0,40.2,48.7,43.4,67.3,75.1,Good,52.1,0.64
3861,BS (Data Science & AI),Chemical Engineering,1,NLP,AI Trainer RLHF Specialist,GenAI Startups,Higher Studies/Research,5.6,68.0,5,3.3,0.6,7.4,7.0,49.6,38.4,44.4,38.4,48.9,40.6,54.7,38.7,55.9,1,2,1,1,0,0,29.0,25.3,50.6,5.5,11.8,36.2,32.9,37.3,At-Risk,30.5,0.1103
3862,BCA,Information Technology,3,NLP,NLP Engineer,AI/ML Product Companies,Entrepreneurship/Startup,6.24,72.7,1,3.2,1.7,6.6,5.1,63.4,32.7,14.1,45.5,20.8,30.3,54.2,32.7,59.7,2,0,2,1,0,0,41.4,23.1,34.9,12.5,40.7,17.8,35.2,58.1,Average,28.3,0.1858
3863,M.Tech/M.E.,Mathematics & Computing,1,MLOps,AI Research Scientist,Research Labs/Academia,Freelance/Remote Work,6.08,84.9,1,5.5,4.6,5.6,5.3,59.6,80.0,62.4,59.0,30.7,70.0,57.4,81.6,71.3,5,2,5,1,2,0,78.0,69.3,37.4,42.5,54.4,53.2,89.6,61.3,At-Risk,42.8,0.1717
3864,M.Tech/M.E.,Aerospace Engineering,4,NLP,AI Transformation Consultant,Consulting,Freelance/Remote Work,6.94,78.1,1,3.5,4.0,6.5,5.1,68.6,52.2,43.5,50.0,39.6,53.2,56.9,49.9,42.3,3,2,2,0,2,0,44.8,38.0,28.8,31.4,47.2,25.8,46.7,73.2,Good,34.5,0.1054
3865,BCA,Information Technology,3,Computer Vision,Data Analyst,GenAI Startups,Entrepreneurship/Startup,5.85,81.7,2,5.4,2.6,5.7,4.9,62.2,52.5,65.6,53.8,32.6,52.5,62.2,56.7,67.7,3,1,2,1,0,0,50.7,55.0,49.0,20.4,40.4,35.3,51.7,65.0,Average,42.8,0.4691
3866,BS (Data Science & AI),Design,1,Classical ML,Data Engineer,Analytics/Data Services,Job Placement,7.95,80.9,1,5.3,2.8,6.9,5.6,83.0,57.3,78.3,71.2,67.0,58.7,73.1,36.0,66.9,4,1,2,0,2,0,40.0,43.7,38.9,26.0,42.4,42.6,61.1,81.1,Excellent,54.4,0.8161
3867,B.Tech/B.E.,Food Technology,3,NLP,AI/ML Engineer,AI/ML Product Companies,Career Switch/Upskilling,7.47,72.7,1,3.2,0.0,8.3,4.4,72.8,54.6,63.0,53.2,61.6,27.6,48.4,31.3,42.9,1,1,1,0,0,0,30.9,37.4,26.7,15.9,47.7,23.3,69.9,72.7,Good,43.0,0.8933
3868,B.Tech/B.E.,Civil Engineering,3,Robotics,Software Engineer Full Stack,Freelance/Remote-Global,Freelance/Remote Work,7.44,80.2,0,4.2,2.7,6.0,5.7,67.3,64.5,69.1,64.4,55.9,47.7,67.0,57.1,65.1,0,1,4,1,1,0,61.5,36.0,44.0,48.9,36.4,33.9,45.3,72.6,Good,47.3,0.3128
3869,B.Tech/B.E.,Design,2,Applied Research,Computer Vision Engineer,Autonomous Systems/Robotics,Job Placement,8.41,86.6,1,2.6,1.7,4.3,7.0,90.4,78.5,73.2,61.0,50.6,51.2,66.6,48.6,67.4,3,0,4,0,0,0,57.8,64.4,54.7,25.9,56.5,38.5,75.2,79.1,Good,50.1,0.4929
3870,M.Tech/M.E.,Automobile Engineering,2,Computer Vision,Data Analyst,Analytics/Data Services,Entrepreneurship/Startup,6.04,66.6,3,1.8,0.0,5.5,6.1,67.4,58.7,52.5,54.8,36.0,30.4,53.6,63.6,60.7,1,0,0,0,0,0,35.7,40.7,26.4,33.0,35.3,21.2,30.7,64.0,Average,32.0,0.1187
3871,MSc,Food Technology,2,Data Engineering,AI Solutions Architect,AI/ML Product Companies,Career Switch/Upskilling,5.67,66.2,1,3.7,2.3,6.1,5.4,67.8,53.1,45.3,61.2,61.3,21.7,60.4,52.2,53.8,0,1,2,0,0,0,60.7,34.7,30.6,13.4,31.2,27.4,62.1,60.2,Average,46.1,0.8342
3872,MSc,Aerospace Engineering,4,Applied Research,AI Trainer RLHF Specialist,GenAI Startups,Freelance/Remote Work,6.74,73.1,0,4.3,1.9,6.9,8.0,67.8,77.9,68.7,80.1,36.3,31.1,65.1,63.1,67.3,5,1,0,0,0,0,46.4,49.6,35.4,35.6,57.7,41.2,62.5,66.7,Average,48.6,0.5694
3873,B.Tech/B.E.,Electrical Engineering,4,Applied Research,AI Research Scientist,Research Labs/Academia,Government Exams,7.47,95.5,0,5.6,3.4,5.3,4.2,78.9,76.0,78.5,66.7,60.3,66.9,55.1,67.0,61.1,1,1,3,1,1,1,59.1,48.0,51.8,37.1,59.3,45.3,81.5,85.3,Excellent,53.9,0.4491
3874,B.Tech/B.E.,Computer Science,1,MLOps,AI Solutions Architect,Analytics/Data Services,Entrepreneurship/Startup,6.56,71.7,1,2.7,3.1,6.9,6.1,63.0,27.2,32.6,57.4,46.2,51.7,55.9,50.3,55.6,3,3,2,2,2,1,36.2,53.0,53.0,48.3,40.6,46.5,34.9,64.0,Average,41.4,0.1063
3875,MSc,Robotics,3,Computer Vision,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,7.73,74.0,1,4.3,5.3,7.3,5.0,83.3,70.0,56.7,66.2,75.6,58.5,78.7,56.4,55.8,3,1,1,2,3,1,56.2,49.8,61.8,58.5,38.2,39.4,47.9,82.5,Excellent,47.0,0.4569
3876,B.Tech/B.E.,Metallurgical Engineering,3,Computer Vision,Conversational AI Engineer,AI/ML Product Companies,Freelance/Remote Work,7.93,83.6,0,5.7,4.6,4.9,3.2,75.4,73.0,68.4,55.6,74.8,72.2,51.9,58.4,67.4,7,3,1,3,1,1,43.5,58.3,56.7,33.1,62.6,46.3,74.2,81.3,Excellent,47.8,0.7111
3877,BCA,Electronics & Communication,4,Generative AI,Analytics Engineer,Consulting,Career Switch/Upskilling,7.29,84.0,0,2.6,1.6,6.4,6.1,77.7,62.1,60.5,59.4,67.6,37.1,70.5,71.6,63.6,0,0,3,0,1,0,46.9,44.3,53.2,26.6,50.9,34.6,58.5,73.3,Good,41.9,0.4786
3878,BCA,Information Technology,1,Computer Vision,NLP Engineer,GenAI Startups,Career Switch/Upskilling,7.65,77.3,0,2.3,3.0,8.4,5.3,72.0,39.7,35.0,33.2,56.9,26.3,71.5,56.8,65.5,3,1,1,0,0,1,27.5,47.6,34.3,17.7,61.8,25.2,14.9,70.1,Good,34.8,0.4205
3879,PhD,Mechanical Engineering,4,Applied Research,AI Research Scientist,Core Product Engineering,Higher Studies/Research,6.97,72.7,4,4.9,0.0,5.4,4.7,72.3,39.1,21.8,44.3,55.9,27.5,45.5,61.3,73.1,1,1,3,1,0,1,37.2,24.6,42.4,10.5,31.0,23.8,40.8,60.5,Average,17.6,0.03
3880,B.Tech/B.E.,Pharmacy,4,Applied Research,Software Engineer Backend,Core Product Engineering,Entrepreneurship/Startup,7.15,72.6,0,4.4,1.5,7.1,2.0,78.3,49.7,56.5,60.0,45.7,21.7,51.3,51.2,60.3,3,0,1,0,0,0,38.6,59.1,32.3,33.7,34.6,25.5,54.9,78.1,Good,42.4,0.4817
3881,B.Tech/B.E.,Physics,1,Classical ML,AI Transformation Consultant,Core Product Engineering,Government Exams,7.7,94.3,0,4.6,1.9,6.6,5.9,85.2,66.2,76.8,70.6,75.3,42.8,77.6,71.4,76.2,2,3,3,2,2,0,47.8,58.4,37.2,39.0,43.6,38.1,62.7,94.5,Excellent,60.8,0.6869
3882,B.Tech/B.E.,Electronics & Communication,2,Data Engineering,AI Ethics Specialist,Research Labs/Academia,Government Exams,7.27,76.4,0,5.1,3.0,5.9,3.0,67.7,51.0,50.9,69.3,56.8,29.6,66.6,64.3,65.8,2,2,3,0,0,1,46.3,29.9,27.3,21.5,27.2,24.6,68.2,74.7,Good,46.2,0.1827
3883,MSc,Food Technology,2,Data Engineering,Data Analyst,Analytics/Data Services,Government Exams,7.27,72.7,0,4.3,4.1,6.0,4.9,59.1,68.9,60.5,52.7,48.7,45.5,60.7,88.5,83.8,4,1,2,0,2,0,52.2,68.4,47.1,50.5,54.6,37.7,68.6,68.5,Good,47.9,0.3857
3884,BCA,Information Technology,4,Classical ML,AI Research Scientist,Research Labs/Academia,Government Exams,8.16,79.7,0,3.1,2.8,7.2,7.4,79.4,68.9,82.6,64.6,77.7,53.7,63.0,48.8,65.6,2,0,3,0,2,4,33.6,62.9,62.5,41.5,57.9,37.6,69.4,82.3,Good,49.8,0.6492
3885,MCA,Information Technology,3,Classical ML,Data Analyst,Analytics/Data Services,Career Switch/Upskilling,5.9,81.1,2,5.3,4.9,6.2,3.3,62.6,69.6,43.2,58.4,32.5,79.9,66.6,73.0,72.7,8,4,5,1,0,0,64.2,54.9,52.8,52.4,53.8,56.6,34.8,59.5,Average,50.9,0.3462
3886,B.Tech/B.E.,Electronics & Communication,1,Classical ML,Data Scientist,Analytics/Data Services,Entrepreneurship/Startup,6.28,64.1,1,1.6,1.1,6.3,3.2,65.3,69.1,62.9,53.8,83.5,37.2,58.7,37.6,49.2,2,0,0,1,1,2,45.5,48.8,35.6,12.7,28.1,31.3,59.2,66.1,Average,42.2,0.3954
